section,exported_at,projections_updated_at,event_name,course_used,display_round,pricing_mode,pricing_skill,market,rmse,mae,n_line_pairs,ev_threshold_pct,bet_side,bets,wins,losses,pushes,units_net,roi_pct
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,Round matchups,,,,0.0,p1,26,9,16,1,-7.35,-28.3
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,Round matchups,,,,2.5,p1,25,8,16,1,-8.12,-32.5
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,Round matchups,,,,5.0,p1,22,7,15,,-8.17,-37.1
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,Round matchups,,,,7.5,p1,22,7,15,,-8.17,-37.1
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,Round matchups,,,,10.0,p1,17,5,12,,-7.37,-43.4
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,Round matchups,,,,12.5,p1,17,5,12,,-7.37,-43.4
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,Round matchups,,,,15.0,p1,14,3,11,,-8.27,-59.1
ev_backtest_by_market,2026-08-06T01:06:22Z,,Baycurrent Classic,,(all),default,default,Round matchups,,,,15.0,pick,31,14,15,2,-2.43,-7.8
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,Round matchups,,,,17.5,p1,11,2,9,,-7.14,-64.9
ev_backtest_by_market,2026-08-06T01:06:22Z,,Baycurrent Classic,,(all),default,default,Round matchups,,,,17.5,pick,28,13,13,2,-1.30,-4.6
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,Round matchups,,,,20.0,p1,10,1,9,,-8.09,-80.9
ev_backtest_by_market,2026-08-06T01:06:22Z,,Baycurrent Classic,,(all),default,default,Round matchups,,,,20.0,pick,27,12,13,2,-2.25,-8.3
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,Round matchups,,,,15.0,p2,17,11,4,2,5.84,34.4
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,Round matchups,,,,17.5,p2,17,11,4,2,5.84,34.4
ev_backtest,2026-08-06T01:06:22Z,,Baycurrent Classic,,,default,default,Round matchups,,,,20.0,p2,17,11,4,2,5.84,34.4
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,Round matchups,,,,0.0,p2,115,57,50,8,1.74,1.5
ev_backtest_by_market,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,(all),default,default,Round matchups,,,,0.0,pick,229,117,89,23,18.17,7.9
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,Round matchups,,,,2.5,p2,104,51,46,7,0.06,0.1
ev_backtest_by_market,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,(all),default,default,Round matchups,,,,2.5,pick,212,108,82,22,17.40,8.2
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,Round matchups,,,,5.0,p2,95,48,40,7,3.05,3.2
ev_backtest_by_market,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,(all),default,default,Round matchups,,,,5.0,pick,183,91,72,20,11.32,6.2
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,Round matchups,,,,7.5,p2,88,46,35,7,6.31,7.2
ev_backtest_by_market,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,(all),default,default,Round matchups,,,,7.5,pick,171,87,65,19,14.76,8.6
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,Round matchups,,,,0.0,p1,114,60,39,15,16.43,14.4
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,Round matchups,,,,2.5,p1,108,57,36,15,17.34,16.1
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,Round matchups,,,,5.0,p1,88,43,32,13,8.27,9.4
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,Round matchups,,,,10.0,p2,75,38,31,6,3.65,4.9
ev_backtest_by_market,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,(all),default,default,Round matchups,,,,10.0,pick,149,76,56,17,14.01,9.4
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,Round matchups,,,,12.5,p2,64,35,25,4,6.84,10.7
ev_backtest_by_market,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,(all),default,default,Round matchups,,,,12.5,pick,134,71,49,14,16.38,12.2
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,Round matchups,,,,15.0,p2,53,31,19,3,9.35,17.6
ev_backtest_by_market,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,(all),default,default,Round matchups,,,,15.0,pick,113,60,40,13,15.30,13.5
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,Round matchups,,,,17.5,p2,48,30,15,3,12.44,25.9
ev_backtest_by_market,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,(all),default,default,Round matchups,,,,17.5,pick,103,56,35,12,16.74,16.3
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,Round matchups,,,,20.0,p2,41,26,12,3,11.50,28.0
ev_backtest_by_market,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,(all),default,default,Round matchups,,,,20.0,pick,84,47,26,11,17.10,20.4
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,Round matchups,,,,7.5,p1,83,41,30,12,8.45,10.2
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,Round matchups,,,,10.0,p1,74,38,25,11,10.36,14.0
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,Round matchups,,,,12.5,p1,70,36,24,10,9.54,13.6
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,Round matchups,,,,15.0,p1,60,29,21,10,5.95,9.9
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,Round matchups,,,,17.5,p1,55,26,20,9,4.30,7.8
ev_backtest,2026-08-06T01:06:22Z,,Butterfield Bermuda Championship,,,default,default,Round matchups,,,,20.0,p1,43,21,14,8,5.60,13.0
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,Round matchups,,,,0.0,p1,348,201,111,36,78.08,22.4
ev_backtest_by_market,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,(all),default,default,Round matchups,,,,0.0,pick,720,413,234,73,139.00,19.3
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,Round matchups,,,,2.5,p1,327,192,104,31,76.56,23.4
ev_backtest_by_market,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,(all),default,default,Round matchups,,,,2.5,pick,671,386,220,65,128.08,19.1
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,Round matchups,,,,5.0,p1,293,168,98,27,62.01,21.2
ev_backtest_by_market,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,(all),default,default,Round matchups,,,,5.0,pick,603,344,203,56,109.02,18.1
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,Round matchups,,,,7.5,p1,270,156,92,22,58.15,21.5
ev_backtest_by_market,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,(all),default,default,Round matchups,,,,7.5,pick,560,322,190,48,103.34,18.5
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,Round matchups,,,,10.0,p1,247,148,77,22,66.14,26.8
ev_backtest_by_market,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,(all),default,default,Round matchups,,,,10.0,pick,513,300,165,48,110.22,21.5
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,Round matchups,,,,12.5,p1,220,126,74,20,48.37,22.0
ev_backtest_by_market,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,(all),default,default,Round matchups,,,,12.5,pick,448,265,142,41,102.35,22.8
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,Round matchups,,,,15.0,p1,202,113,69,20,40.35,20.0
ev_backtest_by_market,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,(all),default,default,Round matchups,,,,15.0,pick,408,239,132,37,90.87,22.3
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,Round matchups,,,,17.5,p1,188,101,68,19,30.66,16.3
ev_backtest_by_market,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,(all),default,default,Round matchups,,,,17.5,pick,380,221,125,34,82.94,21.8
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,Round matchups,,,,20.0,p1,163,85,62,16,20.97,12.9
ev_backtest_by_market,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,(all),default,default,Round matchups,,,,20.0,pick,337,191,116,30,66.27,19.7
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,Round matchups,,,,0.0,p2,372,212,123,37,60.92,16.4
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,Round matchups,,,,2.5,p2,344,194,116,34,51.52,15.0
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,Round matchups,,,,5.0,p2,310,176,105,29,47.01,15.2
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,Round matchups,,,,7.5,p2,290,166,98,26,45.19,15.6
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,Round matchups,,,,10.0,p2,266,152,88,26,44.08,16.6
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,Round matchups,,,,12.5,p2,228,139,68,21,53.98,23.7
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,Round matchups,,,,15.0,p2,206,126,63,17,50.52,24.5
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,Round matchups,,,,17.5,p2,192,120,57,15,52.28,27.2
ev_backtest,2026-08-06T01:06:22Z,,Sanderson Farms Championship,,,default,default,Round matchups,,,,20.0,p2,174,106,54,14,45.30,26.0
ev_backtest,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,,default,default,Round matchups,,,,0.0,p1,45,25,14,6,8.13,18.1
ev_backtest_by_market,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,(all),default,default,Round matchups,,,,0.0,pick,68,35,25,8,5.74,8.4
ev_backtest,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,,default,default,Round matchups,,,,2.5,p1,40,24,12,4,9.30,23.3
ev_backtest_by_market,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,(all),default,default,Round matchups,,,,2.5,pick,60,32,22,6,6.34,10.6
ev_backtest,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,,default,default,Round matchups,,,,5.0,p1,39,23,12,4,8.43,21.6
ev_backtest_by_market,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,(all),default,default,Round matchups,,,,5.0,pick,57,30,21,6,5.67,9.9
ev_backtest,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,,default,default,Round matchups,,,,7.5,p1,36,21,11,4,7.53,20.9
ev_backtest_by_market,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,(all),default,default,Round matchups,,,,7.5,pick,48,26,16,6,6.95,14.5
ev_backtest,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,,default,default,Round matchups,,,,10.0,p1,34,19,11,4,5.89,17.3
ev_backtest_by_market,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,(all),default,default,Round matchups,,,,10.0,pick,46,24,16,6,5.31,11.5
ev_backtest,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,,default,default,Round matchups,,,,12.5,p1,29,16,9,4,5.34,18.4
ev_backtest_by_market,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,(all),default,default,Round matchups,,,,12.5,pick,36,19,12,5,4.76,13.2
ev_backtest,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,,default,default,Round matchups,,,,15.0,p1,25,15,6,4,7.51,30.0
ev_backtest_by_market,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,(all),default,default,Round matchups,,,,15.0,pick,31,18,9,4,6.93,22.4
ev_backtest,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,,default,default,Round matchups,,,,17.5,p1,23,13,6,4,5.77,25.1
ev_backtest_by_market,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,(all),default,default,Round matchups,,,,17.5,pick,29,16,9,4,5.19,17.9
ev_backtest,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,,default,default,Round matchups,,,,20.0,p1,20,10,6,4,3.07,15.4
ev_backtest_by_market,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,(all),default,default,Round matchups,,,,20.0,pick,25,13,8,4,3.49,14.0
ev_backtest,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,,default,default,Round matchups,,,,0.0,p2,23,10,11,2,-2.39,-10.4
ev_backtest,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,,default,default,Round matchups,,,,2.5,p2,20,8,10,2,-2.96,-14.8
ev_backtest,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,,default,default,Round matchups,,,,5.0,p2,18,7,9,2,-2.76,-15.3
ev_backtest,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,,default,default,Round matchups,,,,7.5,p2,12,5,5,2,-0.58,-4.8
ev_backtest,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,,default,default,Round matchups,,,,10.0,p2,12,5,5,2,-0.58,-4.8
ev_backtest,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,,default,default,Round matchups,,,,12.5,p2,7,3,3,1,-0.58,-8.3
ev_backtest,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,,default,default,Round matchups,,,,15.0,p2,6,3,3,,-0.58,-9.7
ev_backtest,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,,default,default,Round matchups,,,,17.5,p2,6,3,3,,-0.58,-9.7
ev_backtest,2026-08-06T01:06:22Z,,Mexico Open at VidantaWorld,,,default,default,Round matchups,,,,20.0,p2,5,3,2,,0.42,8.4
ev_backtest,2026-08-06T01:06:22Z,,Genesis Scottish Open,,,default,default,Round matchups,,,,0.0,p1,326,136,140,50,-15.73,-4.8
ev_backtest_by_market,2026-08-06T01:06:22Z,,Genesis Scottish Open,,(all),default,default,Round matchups,,,,0.0,pick,678,309,272,97,-2.75,-0.4
ev_backtest,2026-08-06T01:06:22Z,,Genesis Scottish Open,,,default,default,Round matchups,,,,2.5,p1,296,118,129,49,-21.40,-7.2
ev_backtest_by_market,2026-08-06T01:06:22Z,,Genesis Scottish Open,,(all),default,default,Round matchups,,,,2.5,pick,622,281,250,91,-6.26,-1.0
ev_backtest,2026-08-06T01:06:22Z,,Genesis Scottish Open,,,default,default,Round matchups,,,,5.0,p1,278,109,123,46,-23.45,-8.4
ev_backtest_by_market,2026-08-06T01:06:22Z,,Genesis Scottish Open,,(all),default,default,Round matchups,,,,5.0,pick,580,262,233,85,-7.43,-1.3
ev_backtest,2026-08-06T01:06:22Z,,Genesis Scottish Open,,,default,default,Round matchups,,,,7.5,p1,249,97,109,43,-20.34,-8.2
ev_backtest_by_market,2026-08-06T01:06:22Z,,Genesis Scottish Open,,(all),default,default,Round matchups,,,,7.5,pick,529,240,211,78,-4.88,-0.9
ev_backtest,2026-08-06T01:06:22Z,,Genesis Scottish Open,,,default,default,Round matchups,,,,10.0,p1,226,88,101,37,-20.78,-9.2
ev_backtest_by_market,2026-08-06T01:06:22Z,,Genesis Scottish Open,,(all),default,default,Round matchups,,,,10.0,pick,479,220,191,68,-3.59,-0.7
ev_backtest,2026-08-06T01:06:22Z,,Genesis Scottish Open,,,default,default,Round matchups,,,,12.5,p1,215,83,97,35,-20.35,-9.5
ev_backtest_by_market,2026-08-06T01:06:22Z,,Genesis Scottish Open,,(all),default,default,Round matchups,,,,12.5,pick,446,197,185,64,-14.62,-3.3
ev_backtest,2026-08-06T01:06:22Z,,Genesis Scottish Open,,,default,default,Round matchups,,,,0.0,p2,352,173,132,47,12.98,3.7
ev_backtest,2026-08-06T01:06:22Z,,Genesis Scottish Open,,,default,default,Round matchups,,,,2.5,p2,326,163,121,42,15.14,4.6
ev_backtest,2026-08-06T01:06:22Z,,Genesis Scottish Open,,,default,default,Round matchups,,,,5.0,p2,302,153,110,39,16.02,5.3
ev_backtest,2026-08-06T01:06:22Z,,Genesis Scottish Open,,,default,default,Round matchups,,,,7.5,p2,280,143,102,35,15.46,5.5
ev_backtest,2026-08-06T01:06:22Z,,Genesis Scottish Open,,,default,default,Round matchups,,,,10.0,p2,253,132,90,31,17.19,6.8
ev_backtest,2026-08-06T01:06:22Z,,Genesis Scottish Open,,,default,default,Round matchups,,,,12.5,p2,231,114,88,29,5.73,2.5
ev_backtest,2026-08-06T01:06:22Z,,Genesis Scottish Open,,,default,default,Round matchups,,,,15.0,p2,211,100,85,26,-2.39,-1.1
ev_backtest_by_market,2026-08-06T01:06:22Z,,Genesis Scottish Open,,(all),default,default,Round matchups,,,,15.0,pick,411,175,176,60,-24.10,-5.9
ev_backtest,2026-08-06T01:06:22Z,,Genesis Scottish Open,,,default,default,Round matchups,,,,17.5,p2,190,92,74,24,2.98,1.6
ev_backtest_by_market,2026-08-06T01:06:22Z,,Genesis Scottish Open,,(all),default,default,Round matchups,,,,17.5,pick,371,164,155,52,-12.66,-3.4
ev_backtest,2026-08-06T01:06:22Z,,Genesis Scottish Open,,,default,default,Round matchups,,,,20.0,p2,172,85,64,23,8.70,5.1
ev_backtest_by_market,2026-08-06T01:06:22Z,,Genesis Scottish Open,,(all),default,default,Round matchups,,,,20.0,pick,335,152,135,48,-1.46,-0.4
ev_backtest,2026-08-06T01:06:22Z,,Genesis Scottish Open,,,default,default,Round matchups,,,,15.0,p1,200,75,91,34,-21.71,-10.9
ev_backtest,2026-08-06T01:06:22Z,,Genesis Scottish Open,,,default,default,Round matchups,,,,17.5,p1,181,72,81,28,-15.64,-8.6
ev_backtest,2026-08-06T01:06:22Z,,Genesis Scottish Open,,,default,default,Round matchups,,,,20.0,p1,163,67,71,25,-10.16,-6.2
ev_backtest,2026-08-06T01:06:22Z,,ONEflight Myrtle Beach Classic,,,default,default,Round matchups,,,,0.0,p1,136,48,74,14,-33.59,-24.7
ev_backtest_by_market,2026-08-06T01:06:22Z,,ONEflight Myrtle Beach Classic,,(all),default,default,Round matchups,,,,0.0,pick,255,92,133,30,-58.17,-22.8
ev_backtest,2026-08-06T01:06:22Z,,ONEflight Myrtle Beach Classic,,,default,default,Round matchups,,,,2.5,p1,125,45,67,13,-29.07,-23.3
ev_backtest_by_market,2026-08-06T01:06:22Z,,ONEflight Myrtle Beach Classic,,(all),default,default,Round matchups,,,,2.5,pick,232,86,122,24,-51.98,-22.4
ev_backtest,2026-08-06T01:06:22Z,,ONEflight Myrtle Beach Classic,,,default,default,Round matchups,,,,5.0,p1,116,42,61,13,-26.11,-22.5
ev_backtest_by_market,2026-08-06T01:06:22Z,,ONEflight Myrtle Beach Classic,,(all),default,default,Round matchups,,,,5.0,pick,215,81,112,22,-46.34,-21.6
ev_backtest,2026-08-06T01:06:22Z,,ONEflight Myrtle Beach Classic,,,default,default,Round matchups,,,,7.5,p1,104,37,54,13,-21.67,-20.8
ev_backtest_by_market,2026-08-06T01:06:22Z,,ONEflight Myrtle Beach Classic,,(all),default,default,Round matchups,,,,7.5,pick,199,75,102,22,-39.72,-20.0
ev_backtest,2026-08-06T01:06:22Z,,ONEflight Myrtle Beach Classic,,,default,default,Round matchups,,,,10.0,p1,92,32,47,13,-19.26,-20.9
ev_backtest_by_market,2026-08-06T01:06:22Z,,ONEflight Myrtle Beach Classic,,(all),default,default,Round matchups,,,,10.0,pick,178,66,90,22,-35.83,-20.1
ev_backtest,2026-08-06T01:06:22Z,,ONEflight Myrtle Beach Classic,,,default,default,Round matchups,,,,12.5,p1,86,29,45,12,-19.96,-23.2
ev_backtest_by_market,2026-08-06T01:06:22Z,,ONEflight Myrtle Beach Classic,,(all),default,default,Round matchups,,,,12.5,pick,160,59,80,21,-31.63,-19.8
ev_backtest,2026-08-06T01:06:22Z,,ONEflight Myrtle Beach Classic,,,default,default,Round matchups,,,,0.0,p2,119,44,59,16,-24.58,-20.7
ev_backtest,2026-08-06T01:06:22Z,,ONEflight Myrtle Beach Classic,,,default,default,Round matchups,,,,2.5,p2,107,41,55,11,-22.91,-21.4
ev_backtest,2026-08-06T01:06:22Z,,ONEflight Myrtle Beach Classic,,,default,default,Round matchups,,,,5.0,p2,99,39,51,9,-20.23,-20.4
ev_backtest,2026-08-06T01:06:22Z,,ONEflight Myrtle Beach Classic,,,default,default,Round matchups,,,,7.5,p2,95,38,48,9,-18.05,-19.0
ev_backtest,2026-08-06T01:06:22Z,,ONEflight Myrtle Beach Classic,,,default,default,Round matchups,,,,10.0,p2,86,34,43,9,-16.57,-19.3
ev_backtest,2026-08-06T01:06:22Z,,ONEflight Myrtle Beach Classic,,,default,default,Round matchups,,,,12.5,p2,74,30,35,9,-11.67,-15.8
ev_backtest,2026-08-06T01:06:22Z,,ONEflight Myrtle Beach Classic,,,default,default,Round matchups,,,,15.0,p2,66,24,33,9,-14.59,-22.1
ev_backtest_by_market,2026-08-06T01:06:22Z,,ONEflight Myrtle Beach Classic,,(all),default,default,Round matchups,,,,15.0,pick,143,50,74,19,-32.92,-23.0
ev_backtest,2026-08-06T01:06:22Z,,ONEflight Myrtle Beach Classic,,,default,default,Round matchups,,,,17.5,p2,59,20,30,9,-14.46,-24.5
ev_backtest_by_market,2026-08-06T01:06:22Z,,ONEflight Myrtle Beach Classic,,(all),default,default,Round matchups,,,,17.5,pick,130,44,68,18,-31.50,-24.2
ev_backtest,2026-08-06T01:06:22Z,,ONEflight Myrtle Beach Classic,,,default,default,Round matchups,,,,20.0,p2,49,17,23,9,-9.94,-20.3
ev_backtest_by_market,2026-08-06T01:06:22Z,,ONEflight Myrtle Beach Classic,,(all),default,default,Round matchups,,,,20.0,pick,114,39,58,17,-25.35,-22.2
ev_backtest,2026-08-06T01:06:22Z,,ONEflight Myrtle Beach Classic,,,default,default,Round matchups,,,,15.0,p1,77,26,41,10,-18.33,-23.8
ev_backtest,2026-08-06T01:06:22Z,,ONEflight Myrtle Beach Classic,,,default,default,Round matchups,,,,17.5,p1,71,24,38,9,-17.04,-24.0
ev_backtest,2026-08-06T01:06:22Z,,ONEflight Myrtle Beach Classic,,,default,default,Round matchups,,,,20.0,p1,65,22,35,8,-15.41,-23.7
ev_backtest,2026-08-06T01:06:22Z,,Bank of Utah Championship,,,default,default,Round matchups,,,,0.0,p1,23,15,5,3,11.48,49.9
ev_backtest_by_market,2026-08-06T01:06:22Z,,Bank of Utah Championship,,(all),default,default,Round matchups,,,,0.0,pick,43,27,13,3,14.33,33.3
ev_backtest,2026-08-06T01:06:22Z,,Bank of Utah Championship,,,default,default,Round matchups,,,,2.5,p1,22,15,4,3,12.48,56.7
